"y","X1","X2","X3","X4","X5"
8.5935778043977,0.154523746948847,0.720609957815141,1.79684664566344,1.15790046062149,0.119549221466183
-8.09288146269736,-0.275808246982547,-0.181171611370036,-1.40141098127224,0.238538703600261,0.309414022608908
-12.7048595259312,-0.861484914265035,-1.13052816687222,-1.32522307944096,-1.22505452048023,0.289945297298461
2.45598914992482,1.1006550863579,-1.50870154777921,-0.064809936333487,-0.0236209962385717,-0.483215066736232
-9.1941648714137,-0.587546492470716,0.392989203792113,-2.00785327621106,-1.2447234071922,-1.60548213980611
-9.84008819226042,-2.10458943330636,-0.212149453447879,-0.275112378430877,-0.0920853727976046,0.349028883762816
-0.0713927839236075,-1.07794853214241,-0.703547589446078,-0.375289920409625,0.0969702386804504,-1.51057894471023
3.4364714996438,-0.430190936988703,-0.155597741699849,0.786045114204427,-0.0644600549068844,-0.384570232635367
-3.06718888197689,-0.523901405464615,-2.15314589889419,0.196323790550127,0.82757345709265,0.631099394760086
0.484402143012931,0.98182337615274,1.90533153404671,0.114985166709349,0.0473599877195902,0.806172454288093
0.350020093058736,1.09743165655936,0.391068513160329,-1.0075624277508,-1.18483717502852,-1.89853066466159
0.528061258191953,-0.522429864035069,0.69383173532138,0.95662906605129,0.952064769915171,1.29577001581524
-1.49109848294915,0.430869979196499,-0.619796786425938,-0.673251619284392,0.436593047009015,-0.0851386653360827
1.80413160984362,1.72465707436931,1.51460227071176,0.254946821452965,-1.33934889650712,-0.7919230325804
-6.23076892221785,0.413435939969389,-0.389227956528697,-1.78720617768894,-1.8514079393956,-1.55742904893133
8.07856047647319,1.49093452606783,0.147770172799491,-0.00367350707725521,0.337139601899833,-1.19830824848911
3.38035975580933,-1.03595510889826,0.663013285457354,0.384701353517315,1.39076206905019,-0.032565757780634
-0.921136125624798,1.83510889040405,0.194163309589582,-0.912329237025404,-0.338301786223337,0.115732491459874
2.14028892716334,0.215065938599267,0.546080627139892,0.507455026952385,0.408545187844387,0.11308948027788
-9.22978638024362,-0.782866346664806,-1.69430661498903,-0.0581957969981986,-0.60150937578995,0.982548371762802
